"ReferenceGlobalID","ReferenceValue","ReferenceName","ReferenceDescription","ReferenceUnit","ReferenceOrder","ReferenceType","Data"
2,"INIC","HospitalUnit","9 bed intermediate care ward",,0,0,
3,"CWIN","HospitalUnit","14 bed intensive care ward",,0,0,
4,"INBD","HospitalUnit","9 bed intensive care ward",,0,0,
5,"INID","HospitalUnit","9 bed mixed ward (intermediate care, non-invasive-ventilation possible)",,0,0,
6,"CWOP","HospitalUnit",,,0,0,
7,"AAKU","HospitalUnit",,,0,0,
8,"GYOP","HospitalUnit",,,0,0,
9,"HAOP","HospitalUnit",,,0,0,
10,"AOST","HospitalUnit",,,0,0,
11,"LAOP","HospitalUnit",,,0,0,
12,"HCOP","HospitalUnit",,,0,0,
13,"UROP","HospitalUnit",,,0,0,
14,"KGOP","HospitalUnit",,,0,0,
15,"MVImporter","Importer",,,0,0,
166,"Harnelphor Alpha1-Globuline (ZL)","Laboratory",,"%",0,0,
167,"Harnelphor Alpha2-Globuline (ZL)","Laboratory",,"None",0,0,
168,"Alpha-1-Globuline (ZL)","Laboratory",,"None",0,0,
169,"Alpha-2-Globuline (ZL)","Laboratory",,"None",0,0,
170,"ADAMTS-13 (ZL)","Laboratory",,"None",0,0,
171,"Albumin (ZL)","Laboratory",,"%",0,0,
172,"Harnelektrophorese/Albumin (ZL)","Laboratory",,"%",0,0,
173,"Antithrombin III (ZL)","Laboratory",,"%",0,0,
174,"Basophile (ZL)","Laboratory",,"%",0,0,
175,"Basophile, Handdiff. (ZL)","Laboratory",,"%",0,0,
176,"Beta-1-Globuline (ZL)","Laboratory",,"%",0,0,
177,"Beta-2-Globuline (ZL)","Laboratory",,"%",0,0,
178,"Harnelphor Beta-Globuline (ZL)","Laboratory",,"%",0,0,
179,"Frakt.CO-Hämoglobin (ZL)","Laboratory",,"%",0,0,
180,"Frakt.Deoxy-Hämoglobin (ZL)","Laboratory",,"%",0,0,
181,"Frakt.Met-Hämoglobin (ZL)","Laboratory",,"%",0,0,
182,"Frakt.Oxyhämoglobin (ZL)","Laboratory",,"%",0,0,
183,"Hämatokrit (BG) (ZL)","Laboratory",,"%",0,0,
184,"sO2 (ZL)","Laboratory",,"%",0,0,
185,"Blasten (ZL)","Laboratory",,"%",0,0,
186,"C-1-Inhibitor (Aktivität) (ZL)","Laboratory",,"%",0,0,
187,"Kollagen Bindungsaktivität (ZL)","Laboratory",,"%",0,0,
188,"CD16+CD56+/NK-Zellen (ZL)","Laboratory",,"%",0,0,
189,"CD19+/B-Lymphocyten (ZL)","Laboratory",,"%",0,0,
190,"CD3+/T-Lymphocyten (ZL)","Laboratory",,"%",0,0,
191,"CD3+CD4+/T-Helperzellen (ZL)","Laboratory",,"%",0,0,
192,"CD3+CD8+/T-Suppressorzellen (ZL)","Laboratory",,"%",0,0,
193,"HLADR pos.T-Lymphocyten (ZL)","Laboratory",,"%",0,0,
194,"Karbohydrat-def.Transferrin (ZL)","Laboratory",,"%",0,0,
195,"CK-MB Anteil (ZL)","Laboratory",,"%",0,0,
196,"CO-Hämoglobin (ZL)","Laboratory",,"%",0,0,
197,"Eosinophile (ZL)","Laboratory",,"%",0,0,
198,"Eosinophile, Handdiff. (ZL)","Laboratory",,"%",0,0,
199,"Dysmorphe Ery im Sediment (ZL)","Laboratory",,"%",0,0,
200,"Fraktionelle HST-Ausscheidung (ZL)","Laboratory",,"%",0,0,
201,"Fraktionelle Na-Ausscheidung (ZL)","Laboratory",,"%",0,0,
202,"Faktor II (ZL)","Laboratory",,"%",0,0,
203,"Faktor IX (ZL)","Laboratory",,"%",0,0,
204,"Faktor V (ZL)","Laboratory",,"%",0,0,
205,"Faktor VII (ZL)","Laboratory",,"%",0,0,
206,"Faktor VIII (ZL)","Laboratory",,"%",0,0,
207,"Faktor X (ZL)","Laboratory",,"%",0,0,
208,"Faktor XI (ZL)","Laboratory",,"%",0,0,
209,"Faktor XII (ZL)","Laboratory",,"%",0,0,
210,"Faktor XIII (ZL)","Laboratory",,"%",0,0,
211,"Gamma-Globuline (ZL)","Laboratory",,"%",0,0,
212,"Harnelphor Gamma-Globuline (ZL)","Laboratory",,"%",0,0,
213,"Hämoglobin A (ZL)","Laboratory",,"%",0,0,
214,"HbA1c (ZL)","Laboratory",,"%",0,0,
215,"Hämoglobin A2 (ZL)","Laboratory",,"%",0,0,
216,"Hämoglobin F (ZL)","Laboratory",,"%",0,0,
217,"Hämatokrit (ZL)","Laboratory",,"%",0,0,
218,"LDH-Isoenzym 1 (ZL)","Laboratory",,"%",0,0,
219,"LDH-Isoenzym 2 (ZL)","Laboratory",,"%",0,0,
220,"LDH-Isoenzym 3 (ZL)","Laboratory",,"%",0,0,
221,"LDH-Isoenzym 4 (ZL)","Laboratory",,"%",0,0,
222,"LDH-Isoenzym 5 (ZL)","Laboratory",,"%",0,0,
223,"Lymphocyten (ZL)","Laboratory",,"%",0,0,
224,"Lymphocyten Handdiff. (ZL)","Laboratory",,"%",0,0,
225,"Metamyelocyten (ZL)","Laboratory",,"%",0,0,
226,"M-Gradient (ZL)","Laboratory",,"%",0,0,
227,"Monocyten (ZL)","Laboratory",,"%",0,0,
228,"Monocyten Handdiff. (ZL)","Laboratory",,"%",0,0,
229,"Myelocyten (ZL)","Laboratory",,"%",0,0,
230,"Neutrophile Granulocyten (ZL)","Laboratory",,"%",0,0,
231,"Neutr.Granulocyten Handdiff. (ZL)","Laboratory",,"%",0,0,
232,"Plasmazellen (ZL)","Laboratory",,"%",0,0,
233,"Promyelocyten (ZL)","Laboratory",,"%",0,0,
234,"Protein C (ZL)","Laboratory",,"%",0,0,
235,"Protein S (ZL)","Laboratory",,"%",0,0,
236,"freies Protein S (ZL)","Laboratory",,"%",0,0,
237,"Prothrombingehalt (ZL)","Laboratory",,"%",0,0,
238,"Reticulocyten (ZL)","Laboratory",,"%",0,0,
239,"Ristocetin-Kofakt.Aktivität (ZL)","Laboratory",,"%",0,0,
240,"Stabkernige Handdiff. (ZL)","Laboratory",,"%",0,0,
241,"Transferrin-Sättigung (ZL)","Laboratory",,"%",0,0,
242,"Thrombozyten - Anteil unreif (ZL)","Laboratory",,"%",0,0,
243,"Thrombotest (ZL)","Laboratory",,"%",0,0,
244,"Plättchen-Reaktivitätsindex (VASP) (ZL)","Laboratory",,"%",0,0,
245,"v.Willebrand-Faktor-Antigen (ZL)","Laboratory",,"%",0,0,
246,"Kernhaltige Erythrocyten (ZL)","Laboratory",,"/100Leuko",0,0,
247,"Liquor Zellzahl (ZL)","Laboratory",,"/3/cmm",0,0,
248,"Kupfer (ZL)","Laboratory",,"µg/dl",0,0,
249,"Eisen (ZL)","Laboratory",,"µg/dl",0,0,
250,"Alpha-1-Fetoprotein (ZL)","Laboratory",,"µg/l",0,0,
251,"Blei im Blut (ZL)","Laboratory",,"µg/l",0,0,
252,"C-embrionales Antigen (ZL)","Laboratory",,"µg/l",0,0,
253,"CK-MB-Massenkonzentration (ZL)","Laboratory",,"µg/l",0,0,
254,"Cyclosporin (ZL)","Laboratory",,"µg/l",0,0,
255,"Cytokeratin-FRG./CYFRA21-1 (ZL)","Laboratory",,"µg/l",0,0,
256,"Digitoxin (ZL)","Laboratory",,"µg/l",0,0,
257,"Digoxin (ZL)","Laboratory",,"µg/l",0,0,
258,"Everolimus (ZL)","Laboratory",,"µg/l",0,0,
259,"Ferritin (ZL)","Laboratory",,"µg/l",0,0,
260,"Myoglobin (ZL)","Laboratory",,"µg/l",0,0,
261,"NGAL im Urin (ZL)","Laboratory",,"µg/l",0,0,
262,"Neuronen-spez. Enolase (ZL)","Laboratory",,"µg/l",0,0,
263,"Procalcitonin (ZL)","Laboratory",,"µg/l",0,0,
264,"Procalcitonin / Cordalblut (ZL)","Laboratory",,"µg/l",0,0,
265,"S100 Protein (ZL)","Laboratory",,"µg/l",0,0,
266,"SCC-Antigen (ZL)","Laboratory",,"µg/l",0,0,
267,"Serotonin im Serum (ZL)","Laboratory",,"µg/l",0,0,
268,"Sirolimus (ZL)","Laboratory",,"µg/l",0,0,
269,"Tacrolimus (ZL)","Laboratory",,"µg/l",0,0,
270,"Troponin I (ZL)","Laboratory",,"µg/l",0,0,
271,"Vitamin B1 (ZL)","Laboratory",,"µg/l",0,0,
272,"Vitamin B6 (Vollblut) (ZL)","Laboratory",,"µg/l",0,0,
273,"Arixtra-Monitoring (ZL)","Laboratory",,"µg/ml",0,0,
274,"Gabapentin (ZL)","Laboratory",,"µg/ml",0,0,
275,"Fructosamin (ZL)","Laboratory",,"µmol/L",0,0,
276,"Gallensäuren im Serum (ZL)","Laboratory",,"µmol/L",0,0,
277,"Homocystein (ZL)","Laboratory",,"µmol/L",0,0,
278,"Methotrexat (ZL)","Laboratory",,"µmol/L",0,0,
279,"Ammoniak (ZL)","Laboratory",,"µmol/L",0,0,
280,"Pyruvat (ZL)","Laboratory",,"µmol/L",0,0,
281,"CD16+CD56+/abs.NK-Zellen (ZL)","Laboratory",,"Cells/µL",0,0,
282,"CD19+/abs.B-Lymphocyten (ZL)","Laboratory",,"Cells/µL",0,0,
283,"CD3+/abs.T-Lymphocyten (ZL)","Laboratory",,"Cells/µL",0,0,
284,"CD3+CD4+/abs.T-Helperzellen (ZL)","Laboratory",,"Cells/µL",0,0,
285,"CD3+CD8+/abs.T-Suppressorz. (ZL)","Laboratory",,"Cells/µL",0,0,
286,"MCV (ZL)","Laboratory",,"fl",0,0,
287,"Serum-Albumin (ZL)","Laboratory",,"g/dl",0,0,
288,"Hämoglobin (BG) (ZL)","Laboratory",,"g/dl",0,0,
289,"Hämoglobin (ZL)","Laboratory",,"g/dl",0,0,
290,"MCHC (ZL)","Laboratory",,"g/dl",0,0,
291,"Albumin im Punktat (ZL)","Laboratory",,"g/dl",0,0,
292,"Total-Protein im Punktat (ZL)","Laboratory",,"g/dl",0,0,
293,"Total-Protein im Serum (ZL)","Laboratory",,"g/dl",0,0,
294,"Total-Protein (ZL)","Laboratory",,"g/dl",0,0,
295,"Basophile absolut (ZL)","Laboratory",,"g/L",0,0,
296,"Basophile abs. Handdiff. (ZL)","Laboratory",,"g/L",0,0,
297,"Blasten absolut (ZL)","Laboratory",,"g/L",0,0,
298,"Methylhippursäure im Urin (ZL)","Laboratory",,"g/L",0,0,
299,"Eosinophile absolut (ZL)","Laboratory",,"g/L",0,0,
300,"Eosinophile abs. Handdiff. (ZL)","Laboratory",,"g/L",0,0,
301,"Leukocyten (ZL)","Laboratory",,"g/L",0,0,
302,"Lymphocyten absolut (ZL)","Laboratory",,"g/L",0,0,
303,"Lymphocyten abs. Handdiff. (ZL)","Laboratory",,"g/L",0,0,
304,"Metamyelocyten absolut (ZL)","Laboratory",,"g/L",0,0,
305,"Monocyten absolut (ZL)","Laboratory",,"g/L",0,0,
306,"Monocyten abs. Handdiff. (ZL)","Laboratory",,"g/L",0,0,
307,"Myelocyten absolut (ZL)","Laboratory",,"g/L",0,0,
308,"Neutr. Granulocyten abs (ZL)","Laboratory",,"g/L",0,0,
309,"Neutr.Granuloc.abs.Handdiff. (ZL)","Laboratory",,"g/L",0,0,
310,"Plasmazellen absolut (ZL)","Laboratory",,"g/L",0,0,
311,"Promyelocyten absolut (ZL)","Laboratory",,"g/L",0,0,
312,"Reticulocyten absolut (ZL)","Laboratory",,"g/L",0,0,
313,"Stabkernige abs. Handdiff. (ZL)","Laboratory",,"g/L",0,0,
314,"Thrombocyten (ZL)","Laboratory",,"g/L",0,0,
315,"Thrombocyten/Citratblut (ZL)","Laboratory",,"g/L",0,0,
316,"Erythropoietin (ZL)","Laboratory",,"IU/L",0,0,
317,"Antistreptolysin-O-Titer (ZL)","Laboratory",,"IU/ml",0,0,
318,"Hepatitis-B-HBs-Antigen-quantitativ (ZL)","Laboratory",,"IU/ml",0,0,
319,"Hepatitis-C-RNA quantitativ (ZL)","Laboratory",,"IU/ml",0,0,
320,"Heparin-Monitoring (ZL)","Laboratory",,"IU/ml",0,0,
321,"Immunglobulin E (ZL)","Laboratory",,"IU/ml",0,0,
322,"Orgaran-Monitoring (ZL)","Laboratory",,"IU/ml",0,0,
323,"Rheumafaktor (ZL)","Laboratory",,"IU/ml",0,0,
324,"5-Hydroxyindolessigsäure (ZL)","Laboratory",,"mg/24h",0,0,
325,"Oxalsäure im 24 Std.Harn (ZL)","Laboratory",,"mg/24h",0,0,
326,"Total-Protein/24-Std.Harn (ZL)","Laboratory",,"mg/24h",0,0,
327,"Vanillinmandelsäure im Urin (ZL)","Laboratory",,"mg/24h",0,0,
328,"Alpha-1-Antitrypsin (ZL)","Laboratory",,"mg/dl",0,0,
329,"Apo-Lipoprotein A-1 (ZL)","Laboratory",,"mg/dl",0,0,
330,"Apo-Lipoprotein B (ZL)","Laboratory",,"mg/dl",0,0,
331,"Glucose (BG) (ZL)","Laboratory",,"mg/dl",0,0,
332,"Bilirubin (direkt) (ZL)","Laboratory",,"mg/dl",0,0,
333,"Bilirubin (gesamt) (ZL)","Laboratory",,"mg/dl",0,0,
334,"C 3 Komplement (ZL)","Laboratory",,"mg/dl",0,0,
335,"C 4 Komplement (ZL)","Laboratory",,"mg/dl",0,0,
336,"C-1-Inhibitor (ZL)","Laboratory",,"mg/dl",0,0,
337,"Caeruloplasmin (ZL)","Laboratory",,"mg/dl",0,0,
338,"Cholesterin (ZL)","Laboratory",,"mg/dl",0,0,
339,"Kreatinin(CKR) (ZL)","Laboratory",,"mg/dl",0,0,
340,"Kreatinin im Urin(CKR) (ZL)","Laboratory",,"mg/dl",0,0,
341,"C-reaktives Protein (ZL)","Laboratory",,"mg/dl",0,0,
342,"Eiweiss im Liquor (ZL)","Laboratory",,"mg/dl",0,0,
343,"Eiweiss im Urin (ZL)","Laboratory",,"mg/dl",0,0,
344,"Fibrinogen (ZL)","Laboratory",,"mg/dl",0,0,
345,"Fibrinogen immunologisch (ZL)","Laboratory",,"mg/dl",0,0,
346,"freies Plasma Hämoglobin (ZL)","Laboratory",,"mg/dl",0,0,
347,"Glukose im Liquor (ZL)","Laboratory",,"mg/dl",0,0,
348,"Glukose (ZL)","Laboratory",,"mg/dl",0,0,
349,"Haptoglobin (ZL)","Laboratory",,"mg/dl",0,0,
350,"HDL-Cholesterin (ZL)","Laboratory",,"mg/dl",0,0,
351,"high-sensitive CRP (ZL)","Laboratory",,"mg/dl",0,0,
352,"Harnsäure im Punktat (ZL)","Laboratory",,"mg/dl",0,0,
353,"Harnsäure im Spontanharn (ZL)","Laboratory",,"mg/dl",0,0,
354,"Harnsäure (ZL)","Laboratory",,"mg/dl",0,0,
355,"Harnstoff (ZL)","Laboratory",,"mg/dl",0,0,
356,"Harnstoff im Spontanharn (ZL)","Laboratory",,"mg/dl",0,0,
357,"Immunglobulin A (ZL)","Laboratory",,"mg/dl",0,0,
358,"Immunglobulin D (ZL)","Laboratory",,"mg/dl",0,0,
359,"Immunglobulin G (ZL)","Laboratory",,"mg/dl",0,0,
360,"IgG-Subklasse 1 (ZL)","Laboratory",,"mg/dl",0,0,
361,"IgG-Subklasse 2 (ZL)","Laboratory",,"mg/dl",0,0,
362,"IgG-Subklasse 3 (ZL)","Laboratory",,"mg/dl",0,0,
363,"IgG-Subklasse 4 (ZL)","Laboratory",,"mg/dl",0,0,
364,"Immunglobulin M (ZL)","Laboratory",,"mg/dl",0,0,
365,"Kappa-Leichtketten (ZL)","Laboratory",,"mg/dl",0,0,
366,"Kappa-Leichtketten im Urin (ZL)","Laboratory",,"mg/dl",0,0,
367,"Kreatinin (ZL)","Laboratory",,"mg/dl",0,0,
368,"Kreatinin enzymatisch (ZL)","Laboratory",,"mg/dl",0,0,
369,"Kreatinin (HPM) (ZL)","Laboratory",,"mg/dl",0,0,
370,"Kreatinin im Spontanurin (ZL)","Laboratory",,"mg/dl",0,0,
371,"Lambda Leichtketten im Urin (ZL)","Laboratory",,"mg/dl",0,0,
372,"Lambda-Leichtketten (ZL)","Laboratory",,"mg/dl",0,0,
373,"LDL-Cholesterin berechnet (ZL)","Laboratory",,"mg/dl",0,0,
374,"Lipoprotein (a) (ZL)","Laboratory",,"mg/dl",0,0,
375,"Mikro-Albumin im Urin (ZL)","Laboratory",,"mg/dl",0,0,
376,"Oxalsäure im Spontanharn (ZL)","Laboratory",,"mg/dl",0,0,
377,"Cholesterin im Punktat (ZL)","Laboratory",,"mg/dl",0,0,
378,"Glukose im Punktat (ZL)","Laboratory",,"mg/dl",0,0,
379,"Harnstoff im Punktat (ZL)","Laboratory",,"mg/dl",0,0,
380,"Kreatinin im Punktat (ZL)","Laboratory",,"mg/dl",0,0,
381,"Triglyceride im Punktat (ZL)","Laboratory",,"mg/dl",0,0,
382,"Präalbumin (ZL)","Laboratory",,"mg/dl",0,0,
383,"Salicylat im Serum (ZL)","Laboratory",,"mg/dl",0,0,
384,"Transferrin (ZL)","Laboratory",,"mg/dl",0,0,
385,"Triglyceride (ZL)","Laboratory",,"mg/dl",0,0,
386,"Alpha1-Mikroglobulin (HPM) (ZL)","Laboratory",,"mg/gKrea",0,0,
387,"Albumin (HPM) (ZL)","Laboratory",,"mg/gKrea",0,0,
388,"Immunglobulin G (HPM) (ZL)","Laboratory",,"mg/gKrea",0,0,
389,"Total-Protein (HPM) (ZL)","Laboratory",,"mg/gKrea",0,0,
390,"Acetaminophen (Paracetamol) (ZL)","Laboratory",,"mg/L",0,0,
391,"Delta-Amino-Laevulinsäure/U (ZL)","Laboratory",,"mg/L",0,0,
392,"Albumin im Liquor (ZL)","Laboratory",,"mg/L",0,0,
393,"Amikacin (ZL)","Laboratory",,"mg/L",0,0,
394,"Amiodaron (ZL)","Laboratory",,"mg/L",0,0,
395,"Beta-2-Microglobulin (ZL)","Laboratory",,"None",0,0,
396,"Harnstoff-Stickstoff/Urin (ZL)","Laboratory",,"mg/L",0,0,
397,"Carbamazepin-Epoxyd (ZL)","Laboratory",,"mg/L",0,0,
398,"Carbamazepin (ZL)","Laboratory",,"mg/L",0,0,
399,"Coffein (ZL)","Laboratory",,"mg/L",0,0,
400,"Cotinin im Urin (ZL)","Laboratory",,"mg/L",0,0,
401,"Cystatin C (ZL)","Laboratory",,"mg/L",0,0,
402,"D-Dimer (ZL)","Laboratory",,"mg/L",0,0,
403,"Desethylamiodaron (ZL)","Laboratory",,"mg/L",0,0,
404,"Ethylglucuronid (ETG) (ZL)","Laboratory",,"mg/L",0,0,
405,"Ethosuximid (ZL)","Laboratory",,"mg/L",0,0,
406,"Gesamteiweiss im Urin (mg/l) (ZL)","Laboratory",,"mg/L",0,0,
407,"f-Kappa Leichtketten/U (ZL)","Laboratory",,"mg/L",0,0,
408,"f- Kappa Leichtketten/S (ZL)","Laboratory",,"mg/L",0,0,
409,"f- Lambda Leichtketten/U (ZL)","Laboratory",,"mg/L",0,0,
410,"f-Lambda Leichtketten/S (ZL)","Laboratory",,"mg/L",0,0,
411,"Immunglobulin A im Liquor (ZL)","Laboratory",,"mg/L",0,0,
412,"Immunglobulin G im Liquor (ZL)","Laboratory",,"mg/L",0,0,
413,"Immunglobulin M im Liquor (ZL)","Laboratory",,"mg/L",0,0,
414,"Levetiracetam (ZL)","Laboratory",,"mg/L",0,0,
415,"Lamotrigin (ZL)","Laboratory",,"mg/L",0,0,
416,"LBP (ZL)","Laboratory",,"mg/L",0,0,
417,"LBP / Cordalblut (ZL)","Laboratory",,"mg/L",0,0,
418,"Methohexital (ZL)","Laboratory",,"mg/L",0,0,
419,"Midazolam (ZL)","Laboratory",,"mg/L",0,0,
420,"Hydroxy-Carbazepin (ZL)","Laboratory",,"mg/L",0,0,
421,"Oxcarbazepin (ZL)","Laboratory",,"mg/L",0,0,
422,"Phenobarbital (ZL)","Laboratory",,"mg/L",0,0,
423,"Phenytoin (ZL)","Laboratory",,"mg/L",0,0,
424,"Primidon (ZL)","Laboratory",,"mg/L",0,0,
425,"Serum Amyloid A (ZL)","Laboratory",,"mg/L",0,0,
426,"Sultiam (ZL)","Laboratory",,"mg/L",0,0,
427,"Teicoplanin (ZL)","Laboratory",,"mg/L",0,0,
428,"Transferrin-Rezeptor-löslich (ZL)","Laboratory",,"mg/L",0,0,
429,"Theophyllin (ZL)","Laboratory",,"mg/L",0,0,
430,"Thiopental (ZL)","Laboratory",,"mg/L",0,0,
431,"Tobramycin (ZL)","Laboratory",,"mg/L",0,0,
432,"Topiramat (ZL)","Laboratory",,"mg/L",0,0,
433,"Valproinsäure/Dipropylacetat (ZL)","Laboratory",,"mg/L",0,0,
434,"Vancomycin (ZL)","Laboratory",,"mg/L",0,0,
435,"Vitamin A (ZL)","Laboratory",,"mg/L",0,0,
436,"Vitamin E (ZL)","Laboratory",,"mg/L",0,0,
437,"Zink (ZL)","Laboratory",,"mg/L",0,0,
438,"Zonisamid (ZL)","Laboratory",,"mg/L",0,0,
439,"Harnsammelzeit (ZL)","Laboratory",,"min",0,0,
440,"Harnsammelmenge (ZL)","Laboratory",,"ml",0,0,
441,"Kreatinin Clearance Erw (ZL)","Laboratory",,"ml/min",0,0,
442,"Blutsenkung 1Std.(Automat) (ZL)","Laboratory",,"mm/h",0,0,
443,"PCO2 (ZL)","Laboratory",,"mmHg",0,0,
444,"PO2 (ZL)","Laboratory",,"mmHg",0,0,
445,"KOD (ZL)","Laboratory",,"mmHg",0,0,
446,"Magnesium im 24-Std.Harn (ZL)","Laboratory",,"mmol/24h",0,0,
447,"Natrium im 24-Std.Harn (ZL)","Laboratory",,"mmol/24h",0,0,
448,"Phosphor im 24-Std.Harn (ZL)","Laboratory",,"mmol/24h",0,0,
449,"BE (ZL)","Laboratory",,"mmol/L",0,0,
450,"Chlorid (ZL)","Laboratory",,"mmol/L",0,0,
451,"Akt. Bicarbonat (ZL)","Laboratory",,"mmol/L",0,0,
452,"Calcium ionisiert (ZL)","Laboratory",,"mmol/L",0,0,
453,"Kalium (BG) (ZL)","Laboratory",,"mmol/L",0,0,
454,"Lactat (BG) (ZL)","Laboratory",,"mmol/L",0,0,
455,"Natrium (BG) (ZL)","Laboratory",,"mmol/L",0,0,
456,"Bicarbonat (ZL)","Laboratory",,"mmol/L",0,0,
457,"Calcium (ZL)","Laboratory",,"mmol/L",0,0,
458,"Calcium im Spontanharn (ZL)","Laboratory",,"mmol/L",0,0,
459,"Calcium(CKR) (ZL)","Laboratory",,"mmol/L",0,0,
460,"Calcium im 24-Std.Harn(CKR) (ZL)","Laboratory",,"mmol/L",0,0,
461,"Chlorid im Liquor (ZL)","Laboratory",,"mmol/L",0,0,
462,"Chlorid im Schweiss (ZL)","Laboratory",,"mmol/L",0,0,
463,"Kalium (ZL)","Laboratory",,"mmol/L",0,0,
464,"Kalium im Spontanharn (ZL)","Laboratory",,"mmol/L",0,0,
465,"Lactat (ZL)","Laboratory",,"mmol/L",0,0,
466,"Lactat im Liquor (ZL)","Laboratory",,"mmol/L",0,0,
467,"Lithium (ZL)","Laboratory",,"mmol/L",0,0,
468,"Magnesium (ZL)","Laboratory",,"mmol/L",0,0,
469,"Natrium (ZL)","Laboratory",,"mmol/L",0,0,
470,"Natrium im Spontanharn (ZL)","Laboratory",,"mmol/L",0,0,
471,"Phosphor (ZL)","Laboratory",,"mmol/L",0,0,
472,"Phosphor im Spontanharn (ZL)","Laboratory",,"mmol/L",0,0,
473,"Lactat im Punktat (ZL)","Laboratory",,"mmol/L",0,0,
474,"HbA1c (IFCC) (ZL)","Laboratory",,"mmol/mol",0,0,
475,"Osmolalität/Harn (ZL)","Laboratory",,"mOsm/kg",0,0,
476,"Osmolalität/Serum (ZL)","Laboratory",,"mOsm/kg",0,0,
477,"Hum.plac.alk. Phosphatase (ZL)","Laboratory",,"mU/L",0,0,
478,"Insulin (ZL)","Laboratory",,"mU/L",0,0,
479,"TSH(Thyreotropin) (ZL)","Laboratory",,"mU/L",0,0,
480,"Adrenalin im Plasma (ZL)","Laboratory",,"ng/L",0,0,
481,"hs Troponin T (ZL)","Laboratory",,"ng/L",0,0,
482,"Inhibin B (ZL)","Laboratory",,"ng/L",0,0,
483,"Katecholamine im Plasma (ZL)","Laboratory",,"ng/L",0,0,
484,"Alprazolam (ZL)","Laboratory",,"ng/ml",0,0,
485,"Amisulprid (ZL)","Laboratory",,"ng/ml",0,0,
486,"Amitriptylin (ZL)","Laboratory",,"ng/ml",0,0,
487,"Aripiprazol (ZL)","Laboratory",,"ng/ml",0,0,
488,"Bromazepam (ZL)","Laboratory",,"ng/ml",0,0,
489,"Citalopram (ZL)","Laboratory",,"ng/ml",0,0,
490,"Chlordiazepoxyd (ZL)","Laboratory",,"ng/ml",0,0,
491,"Clomipramin (ZL)","Laboratory",,"ng/ml",0,0,
492,"Clonazepam (ZL)","Laboratory",,"ng/ml",0,0,
493,"Clozapin (ZL)","Laboratory",,"ng/ml",0,0,
494,"Desimipramin (ZL)","Laboratory",,"ng/ml",0,0,
495,"O-Desmethyl-Venlafaxin (ZL)","Laboratory",,"ng/ml",0,0,
496,"Diazepam (ZL)","Laboratory",,"ng/ml",0,0,
497,"Doxepin (ZL)","Laboratory",,"ng/ml",0,0,
498,"Duloxetin (ZL)","Laboratory",,"ng/ml",0,0,
499,"Escitalopram (ZL)","Laboratory",,"ng/ml",0,0,
500,"Flunitrazepam (ZL)","Laboratory",,"ng/ml",0,0,
501,"Fluoxetin (ZL)","Laboratory",,"ng/ml",0,0,
502,"Fluoxetin und Metabolit (ZL)","Laboratory",,"ng/ml",0,0,
503,"Flupentixol (ZL)","Laboratory",,"ng/ml",0,0,
504,"Fluphenazin (ZL)","Laboratory",,"ng/ml",0,0,
505,"Fluvoxamin (ZL)","Laboratory",,"ng/ml",0,0,
506,"Folsäure (ZL)","Laboratory",,"ng/ml",0,0,
507,"Haloperidol (ZL)","Laboratory",,"ng/ml",0,0,
508,"Imipramin (ZL)","Laboratory",,"ng/ml",0,0,
509,"Leptin (ZL)","Laboratory",,"ng/ml",0,0,
510,"Lorazepam (ZL)","Laboratory",,"ng/ml",0,0,
511,"Maprotilin (ZL)","Laboratory",,"ng/ml",0,0,
512,"Mianserin (ZL)","Laboratory",,"ng/ml",0,0,
513,"Milnacipran (ZL)","Laboratory",,"ng/ml",0,0,
514,"Mirtazapin (ZL)","Laboratory",,"ng/ml",0,0,
515,"Nitrazepam (ZL)","Laboratory",,"ng/ml",0,0,
516,"Norclomipramin (ZL)","Laboratory",,"ng/ml",0,0,
517,"Norclozapin (ZL)","Laboratory",,"ng/ml",0,0,
518,"Nordoxepin (ZL)","Laboratory",,"ng/ml",0,0,
519,"Norfluoxetin (ZL)","Laboratory",,"ng/ml",0,0,
520,"Nortriptylin (ZL)","Laboratory",,"ng/ml",0,0,
521,"Hydroxy-Risperidon (ZL)","Laboratory",,"ng/ml",0,0,
522,"Oxazepam (ZL)","Laboratory",,"ng/ml",0,0,
523,"Paroxetin (ZL)","Laboratory",,"ng/ml",0,0,
524,"Perphenazin (ZL)","Laboratory",,"ng/ml",0,0,
525,"Quetiapin (ZL)","Laboratory",,"ng/ml",0,0,
526,"Reboxetin (ZL)","Laboratory",,"ng/ml",0,0,
527,"Risperidon (ZL)","Laboratory",,"ng/ml",0,0,
528,"Risperidon und Metabolit (ZL)","Laboratory",,"ng/ml",0,0,
529,"Sertindol (ZL)","Laboratory",,"ng/ml",0,0,
530,"Sertralin (ZL)","Laboratory",,"ng/ml",0,0,
531,"Trazodon (ZL)","Laboratory",,"ng/ml",0,0,
532,"Venlafaxin (ZL)","Laboratory",,"ng/ml",0,0,
533,"Venlafaxin und Metabolit (ZL)","Laboratory",,"ng/ml",0,0,
534,"Ziprasidon (ZL)","Laboratory",,"ng/ml",0,0,
535,"Zotepin (ZL)","Laboratory",,"ng/ml",0,0,
536,"Zuclopenthixol (ZL)","Laboratory",,"ng/ml",0,0,
537,"Anti-Cycl.Citrull.Peptid AK (ZL)","Laboratory",,"None",0,0,
